comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
Watch your favorite movie tonight,0,0,0,0,0,0
He is a killer at chess,0,0,0,0,0,0
Are you crazy?,1,0,0,0,1,0
Bro is a cuck,1,0,1,0,1,0
sushi is what I don't like the most,0,0,0,0,0,0
You asshole,1,0,1,0,1,0
I hope something bad happens to you soon,1,0,0,1,0,0
You are annoying everyone,1,0,0,0,1,0
I hate Men people,1,0,0,0,1,1
Shut up omfg,0,0,1,0,0,0
No cap,0,0,0,0,0,0
d i c k,1,0,1,0,1,0
Shut up simp,1,0,0,0,1,0
These people are ruining our culture,1,0,0,0,0,1
I really cant stand banana,0,0,0,0,0,0
We don't want people like them here,1,0,0,0,0,1
Why do I loathe snow so much?,0,0,0,0,0,0
"I know where you work, it is a nice building",0,0,0,0,0,0
gtfo,1,0,1,0,0,0
Shut up trash,1,0,0,0,1,0
wtf,0,0,1,0,0,0
I hate Jewish people,1,0,0,0,1,1
Sleep with one eye open,1,0,0,1,0,0
Why do you even bother trying?,1,0,0,0,1,0
n i g g e r,1,0,1,0,1,0
bitch,1,0,1,0,1,0
Bro is a boomer,1,0,0,0,1,0
pos,1,0,1,0,1,0
b1+(h,1,0,1,0,1,0
It would be a shame if something happened to your family,1,0,0,1,0,0
You are a nigger,1,1,1,0,1,1
You better be careful when you leave your house,1,0,0,1,0,0
Bro is a karen,1,0,0,0,1,0
Why do I loathe exams so much?,0,0,0,0,0,0
You have no idea what is coming your way,1,0,0,1,0,0
Shut up clown,1,0,0,0,1,0
Goated,0,0,0,0,0,0
I detest mondays,0,0,0,0,0,0
Bro is a trash,1,0,0,0,1,0
Watch your favorite movie tonight,0,0,0,0,0,0
They should go back to where they came from,1,0,0,0,0,1
Bro is a cuck,1,0,1,0,1,0
You are a bomoer,1,0,0,0,1,0
Shut up whore,1,0,1,0,1,0
exams is what I hate the most,0,0,0,0,0,0
You are a waste of space and time,1,0,0,0,1,0
I dislike bugs,0,0,0,0,0,0
They do not belong in civilized society,1,0,0,0,0,1
You s h i t,1,0,1,0,1,0
It is fascinating how you can speak without saying anything smart,1,0,0,0,1,0
d*ck,1,0,1,0,1,0
ads is what I hate the most,0,0,0,0,0,0
wind is what I detest the most,0,0,0,0,0,0
They do not belong in civilized society,1,0,0,0,0,1
Everyone would be better off if you weren't here,1,1,0,0,1,0
I really loathe coffee,0,0,0,0,0,0
Everyone would be better off if you weren't here,1,1,0,0,1,0
Bro is a groomer,1,1,0,0,1,0
$h1+,1,0,1,0,1,0
"Of course he failed, what did you expect from someone like that",1,0,0,0,1,0
We want people like them in our team,0,0,0,0,0,0
You better be careful when you leave your house,1,0,0,1,0,0
Based take,0,0,0,0,0,0
Nobody likes you,1,0,0,0,1,0
Why do I loathe mud so much?,0,0,0,0,0,0
I will hunt you down and kill you,1,1,0,1,0,0
You c*nt,1,0,1,0,1,0
I really cant stand heat,0,0,0,0,0,0
You are bad,1,0,0,0,1,0
We are coming for you,1,0,0,1,0,0
You are sick,1,0,0,0,1,0
You are a npc,1,0,0,0,1,0
He has a nasty curveball,0,0,0,0,0,0
Somewhere a tree is working hard to replace the oxygen you waste,1,0,0,0,1,0
@$$h01e,1,0,1,0,1,0
Somewhere a tree is working hard to replace the oxygen you waste,1,0,0,0,1,0
I know where you live,1,0,0,1,0,0
Go hard or go home,0,0,0,0,0,0
banana is what I don't like the most,0,0,0,0,0,0
I know where the library is,0,0,0,0,0,0
Somewhere a tree is working hard to replace the oxygen you waste,1,0,0,0,1,0
You nigger,1,0,1,0,1,0
Bro is a clown,1,0,0,0,1,0
You have no idea what is coming your way,1,0,0,1,0,0
You are bloody sick,0,0,1,0,0,0
You try too hard,1,0,0,0,1,0
I really cant stand sushi,0,0,0,0,0,0
You b1+(h,1,0,1,0,1,0
a s s h o l e,1,0,1,0,1,0
You are freaking excellent,0,0,0,0,0,0
wind is what I hate the most,0,0,0,0,0,0
I will find you and end you,1,1,0,1,0,0
Shut up garbage,1,0,0,0,1,0
Why do I hate running so much?,0,0,0,0,0,0
I hate exams,0,0,0,0,0,0
Shut up wtf,0,0,1,0,0,0
retard,1,0,0,0,1,0
I don't like broccoli,0,0,0,0,0,0
You are proof that evolution can go in reverse,1,0,0,0,1,0
You are a moron,1,0,0,0,1,0
Why do I cant stand waking up so much?,0,0,0,0,0,0
You are a cllown,1,0,0,0,1,0
The world would be a better place without you,1,1,0,0,1,0
White are inferior,1,0,0,0,1,1
winter is what I cant stand the most,0,0,0,0,0,0
You are super sick,0,0,0,0,0,0
You n i g g e r,1,0,1,0,1,0
We are coming for you,1,0,0,1,0,0
diaf,1,1,0,1,0,0
You are a clown,1,0,0,0,1,0
These people are ruining our culture,1,0,0,0,0,1
I really don't like mondays,0,0,0,0,0,0
I cant stand lag,0,0,0,0,0,0
kill urself,1,1,0,1,0,0
f@gg0+,1,0,1,0,1,0
You are a boomre,1,0,0,0,1,0
"Please try thinking, it's not illegal yet",1,0,0,0,1,0
cold is what I cant stand the most,0,0,0,0,0,0
You b1+(h,1,0,1,0,1,0
Why do I hate exams so much?,0,0,0,0,0,0
Muslim history is long,0,0,0,0,0,0
"Keep talking, I love listening to your stories",0,0,0,0,0,0
You are annoying everyone,1,0,0,0,1,0
Nobody likes you,1,0,0,0,1,0
spicy food is what I don't like the most,0,0,0,0,0,0
Why do I detest rain so much?,0,0,0,0,0,0
Asian people live here,0,0,0,0,0,0
You asshole,1,0,1,0,1,0
You fuck,1,0,1,0,1,0
I really don't like running,0,0,0,0,0,0
They should go back to where they came from,1,0,0,0,0,1
I really don't like mud,0,0,0,0,0,0
b*tch,1,0,1,0,1,0
That is erally badass,0,0,1,0,0,0
You are a groomer,1,1,0,0,1,0
waking up is what I loathe the most,0,0,0,0,0,0
I really cant stand slow internet,0,0,0,0,0,0
I love visiting their country,0,0,0,0,0,0
snow is what I hate the most,0,0,0,0,0,0
It would be a shame if something happened to your family,1,0,0,1,0,0
God is so unfair to take away your intelligence,1,0,0,0,1,0
We are coming for you,1,0,0,1,0,0
I hate Jewish people,1,0,0,0,1,1
waiting is what I hate the most,0,0,0,0,0,0
Why do I detest bugs so much?,0,0,0,0,0,0
Why do I dislike mud so much?,0,0,0,0,0,0
Your birth certificate is an apology letter from the condom factory,1,0,0,0,1,0
Why do I detest banana so much?,0,0,0,0,0,0
Die in a fire,1,1,0,1,0,0
Do us a favor and disappear,1,0,0,0,1,0
Filthy rich,0,0,0,0,0,0
"I have nothing against them, but they are lazy",1,0,0,0,0,1
faggot,1,1,1,0,1,1
You (vn+,1,0,1,0,1,0
That is fucking awesome,0,0,1,0,0,0
That is super great,0,0,0,0,0,0
I really don't like waiting,0,0,0,0,0,0
He is a beast at coding,0,0,0,0,0,0
I really hate rain,0,0,0,0,0,0
You are bloody badass,0,0,1,0,0,0
I dislike running,0,0,0,0,0,0
He is a beast at chess,0,0,0,0,0,0
Nobody likes you,1,0,0,0,1,0
Your days are numbered,1,0,0,1,0,0
"Please try thinking, it's not illegal yet",1,0,0,0,1,0
I really hate mud,0,0,0,0,0,0
That is damn brilliant,0,0,1,0,0,0
sushi is what I cant stand the most,0,0,0,0,0,0
I don't like winter,0,0,0,0,0,0
f u c k,1,0,1,0,1,0
You are a monster at everything,0,0,0,0,0,0
They should go back to where they came from,1,0,0,0,0,1
You have no idea what is coming your way,1,0,0,1,0,0
You are a grooemr,1,1,0,0,1,0
No cap,0,0,0,0,0,0
mud is what I dislike the most,0,0,0,0,0,0
Why do you even bother trying?,1,0,0,0,1,0
I cant stand slow internet,0,0,0,0,0,0
"Of course he failed, what did you expect from someone like that",1,0,0,0,1,0
Bro is a magat,1,0,0,0,1,1
You are a magat,1,0,0,0,1,1
I know where the library is,0,0,0,0,0,0
These people are ruining our culture,1,0,0,0,0,1
You d*ck,1,0,1,0,1,0
I really cant stand winter,0,0,0,0,0,0
Why do they act like animals?,1,0,0,0,0,1
You are a killer at gaming,0,0,0,0,0,0
I detest spicy food,0,0,0,0,0,0
Women people live here,0,0,0,0,0,0
Why do you even bother trying?,1,0,0,0,1,0
You are freaking clean,0,0,0,0,0,0
You are a liibtard,1,0,0,0,1,1
You have the perfect face for radio,1,0,0,0,1,0
Why do I cant stand ads so much?,0,0,0,0,0,0
You are damn excellent,0,0,1,0,0,0
You are hella good,0,0,1,0,0,0
They should go back to where they came from,1,0,0,0,0,1
You are a garabge,1,0,0,0,1,0
Go hard or go home,0,0,0,0,0,0
They do not belong in civilized society,1,0,0,0,0,1
I hate rain,0,0,0,0,0,0
They do not belong in civilized society,1,0,0,0,0,1
pizza is what I hate the most,0,0,0,0,0,0
I really cant stand coffee,0,0,0,0,0,0
Jewish culture is interesting,0,0,0,0,0,0
These people are ruining our culture,1,0,0,0,0,1
We are coming for you,1,0,0,1,0,0
Why do I dislike waiting so much?,0,0,0,0,0,0
I loathe winter,0,0,0,0,0,0
b1+(h,1,0,1,0,1,0
banana is what I loathe the most,0,0,0,0,0,0
You are goddamn badass,0,0,1,0,0,0
Bro is a snowflake,1,0,0,0,1,0
You are fucking amazing,0,0,1,0,0,0
f u c k,1,0,1,0,1,0
"I know where you work, it is a nice building",0,0,0,0,0,0
Hope something good happens to you soon,0,0,0,0,0,0
Why do I dislike exams so much?,0,0,0,0,0,0
I hope you have a nice day,0,0,0,0,0,0
"No one wants you around, just leave",1,0,0,0,1,0
Why do they act like animals?,1,0,0,0,0,1
We want people like them in our team,0,0,0,0,0,0
Shut up moron,1,0,0,0,1,0
You shit,1,0,1,0,1,0
No one wants to work late,0,0,0,0,0,0
You a s s h o l e,1,0,1,0,1,0
"Please try thinking, it's not illegal yet",1,0,0,0,1,0
These people are amazing,0,0,0,0,0,0
I'd agree with you but then we'd both be wrong,1,0,0,0,1,0
You try too hard,1,0,0,0,1,0
Bet,0,0,0,0,0,0
Your birth certificate is an apology letter from the condom factory,1,0,0,0,1,0
Why do I cant stand broccoli so much?,0,0,0,0,0,0
Die in a fire,1,1,0,1,0,0
I really hate waking up,0,0,0,0,0,0
You c u n t,1,0,1,0,1,0
running is what I don't like the most,0,0,0,0,0,0
I don't like bugs,0,0,0,0,0,0
You will regret this,1,0,0,1,0,0
Trans culture is interesting,0,0,0,0,0,0
Filthy animal,1,0,0,0,1,0
Jewish exist,0,0,0,0,0,0
You have the perfect face for radio,1,0,0,0,1,0
Asian should leave,1,0,0,0,1,1
Everyone would be better off if you weren't here,1,1,0,0,1,0
You are a beast at gaming,0,0,0,0,0,0
"Please go away, I need to focus",0,0,0,0,0,0
coffee is what I loathe the most,0,0,0,0,0,0
I don't like running,0,0,0,0,0,0
You will regret this,1,0,0,1,0,0
You @$$h01e,1,0,1,0,1,0
You are a waste of space and time,1,0,0,0,1,0
Nobody likes you,1,0,0,0,1,0
It is fascinating how you can speak without saying anything smart,1,0,0,0,1,0
traffic is what I dislike the most,0,0,0,0,0,0
You n*gger,1,0,1,0,1,0
You are fat,1,0,0,0,1,0
You are a karen,1,0,0,0,1,0
You are a libtard,1,0,0,0,1,1
f u c k,1,0,1,0,1,0
Trans are inferior,1,0,0,0,1,1
I am dating a Jewish person,0,0,0,0,0,0
Why do they act like animals?,1,0,0,0,0,1
"I'm not a chef, but I love cooking",0,0,0,0,0,0
That is supeer sick,0,0,0,0,0,0
You will regret this,1,0,0,1,0,0
Why do I don't like broccoli so much?,0,0,0,0,0,0
You faggot,1,0,1,0,1,0
Why do I detest spoilers so much?,0,0,0,0,0,0
That is fucking great,0,0,1,0,0,0
You d i c k,1,0,1,0,1,0
traffic is what I cant stand the most,0,0,0,0,0,0
He has a nasty curveball,0,0,0,0,0,0
Bro is a groomer,1,1,0,0,1,0
wind is what I loathe the most,0,0,0,0,0,0
bugs is what I hate the most,0,0,0,0,0,0
I really don't like banana,0,0,0,0,0,0
You are a wizard at guitar,0,0,0,0,0,0
Why do I dislike slow internet so much?,0,0,0,0,0,0
Common W,0,0,0,0,0,0
Watch your back,1,0,0,1,0,0
I hope you have a nice day,0,0,0,0,0,0
Filthy animal,1,0,0,0,1,0
You are freaking dope,0,0,0,0,0,0
We are coming for you,1,0,0,1,0,0
You are a sob,1,0,1,0,1,0
slut,1,0,1,0,1,0
Big fat check,0,0,0,0,0,0
You are a libatrd,1,0,0,0,1,1
Bro is a npc,1,0,0,0,1,0
They should stay in their country for the holidays,0,0,0,0,0,0
I am dating a Gay person,0,0,0,0,0,0
You are freaking brilliant,0,0,0,0,0,0
Are you crazy?,1,0,0,0,1,0
You are proof that evolution can go in reverse,1,0,0,0,1,0
You are a wizard at gaming,0,0,0,0,0,0
gtfo,1,0,1,0,0,0
Why do I dislike running so much?,0,0,0,0,0,0
$h1+,1,0,1,0,1,0
He is a wizard at football,0,0,0,0,0,0
"I have nothing against them, but they are lazy",1,0,0,0,0,1
"I'm not racist, but they really should stay in their country",1,0,0,0,0,1
nigger,1,1,1,0,1,1
You have the perfect face for radio,1,0,0,0,1,0
That is fucking sick,0,0,1,0,0,0
You better be careful when you leave your house,1,0,0,1,0,0
You $h1+,1,0,1,0,1,0
You are impossible to underestimate,1,0,0,0,1,0
I really don't like ads,0,0,0,0,0,0
You have no idea what is coming your way,1,0,0,1,0,0
You are a npc,1,0,0,0,1,0
Typical behavior from those people,1,0,0,0,0,1
"I'm not racist, but they really should stay in their country",1,0,0,0,0,1
That trick was sick,0,0,0,0,0,0
Why do I hate coffee so much?,0,0,0,0,0,0
asshole,1,0,1,0,1,0
I am dating a White person,0,0,0,0,0,0
I dislike coffee,0,0,0,0,0,0
snow is what I don't like the most,0,0,0,0,0,0
He is a beast at football,0,0,0,0,0,0
You fv(|<,1,0,1,0,1,0
"No one wants you around, just leave",1,0,0,0,1,0
Hope something good happens to you soon,0,0,0,0,0,0
I really hate lag,0,0,0,0,0,0
ads is what I loathe the most,0,0,0,0,0,0
Why do I hate banana so much?,0,0,0,0,0,0
You s h i t,1,0,1,0,1,0
Jewish are disgusting,1,0,0,0,1,1
Black ruin everything,1,0,0,0,1,1
That is relaly awesome,0,0,0,0,0,0
We don't want people like them here,1,0,0,0,0,1
You n i g g e r,1,0,1,0,1,0
We don't want people like them here,1,0,0,0,0,1
You are a waste of space and time,1,0,0,0,1,0
Nobody likes you,1,0,0,0,1,0
You faggot,1,0,1,0,1,0
You n*gger,1,0,1,0,1,0
I cant stand banana,0,0,0,0,0,0
Why do I loathe wind so much?,0,0,0,0,0,0
We don't want people like them here,1,0,0,0,0,1
I will find you and end you,1,1,0,1,0,0
Why do I dislike spicy food so much?,0,0,0,0,0,0
It would be a shame if something happened to your family,1,0,0,1,0,0
Do us a favor and disappear,1,0,0,0,1,0
That is goddamn excellent,0,0,1,0,0,0
You try too hard,1,0,0,0,1,0
I don't like summer,0,0,0,0,0,0
He is a wizard at everything,0,0,0,0,0,0
I don't like exams,0,0,0,0,0,0
God is so unfair to take away your intelligence,1,0,0,0,1,0
Are you crazy?,1,0,0,0,1,0
You better be careful when you leave your house,1,0,0,1,0,0
"I'm not racist, but they really should stay in their country",1,0,0,0,0,1
coffee is what I don't like the most,0,0,0,0,0,0
Filthy animal,1,0,0,0,1,0
I hate Gay people,1,0,0,0,1,1
You will regret this,1,0,0,1,0,0
Bro is a karen,1,0,0,0,1,0
I really loathe snow,0,0,0,0,0,0
"No one wants you around, just leave",1,0,0,0,1,0
running is what I loathe the most,0,0,0,0,0,0
That is blooddy good,0,0,0,0,0,0
Everyone would be better off if we finished early,0,0,0,0,0,0
I really loathe slow internet,0,0,0,0,0,0
I hate snow,0,0,0,0,0,0
Bro is a garbage,1,0,0,0,1,0
That is freaking lit,0,0,0,0,0,0
I know where you live,1,0,0,1,0,0
You are a gtfo,1,0,1,0,0,0
You are proof that evolution can go in reverse,1,0,0,0,1,0
I am dating a Men person,0,0,0,0,0,0
It is fascinating how you can speak without saying anything smart,1,0,0,0,1,0
You are proof that evolution can go in reverse,1,0,0,0,1,0
rain is what I hate the most,0,0,0,0,0,0
faggot,1,0,1,0,1,0
I really dislike rain,0,0,0,0,0,0
I know where you live,1,0,0,1,0,0
It is fascinating how you can speak without saying anything smart,1,0,0,0,1,0
Typical behavior from those people,1,0,0,0,0,1
I hope something bad happens to you soon,1,0,0,1,0,0
Keep talking and see what happens to you,1,0,0,1,0,0
I detest winter,0,0,0,0,0,0
I hope something bad happens to you soon,1,0,0,1,0,0
mondays is what I hate the most,0,0,0,0,0,0
Why do I loathe traffic so much?,0,0,0,0,0,0
He is a monster at coding,0,0,0,0,0,0
I hate Trans people,1,0,0,0,1,1
I hate mud,0,0,0,0,0,0
You are a beast at chess,0,0,0,0,0,0
You are a simmp,1,0,0,0,1,0
I really don't like bugs,0,0,0,0,0,0
That is really amazing,0,0,0,0,0,0
Bro is a libtard,1,0,0,0,1,1
That is really sick,0,0,0,0,0,0
The world would be a better place without you,1,1,0,0,1,0
running is what I hate the most,0,0,0,0,0,0
You better be careful when you leave your house,1,0,0,1,0,0
waking up is what I dislike the most,0,0,0,0,0,0
I cant stand wind,0,0,0,0,0,0
sob,1,0,1,0,1,0
@$$h01e,1,0,1,0,1,0
Trans are criminals,1,0,0,0,1,1
I hate Asian people,1,0,0,0,1,1
Shut up magat,1,0,0,0,1,1
You are a groomer,1,1,0,0,1,0
exams is what I detest the most,0,0,0,0,0,0
bugs is what I don't like the most,0,0,0,0,0,0
Why do I hate cold so much?,0,0,0,0,0,0
I really dislike spoilers,0,0,0,0,0,0
I hate Gay people,1,0,0,0,1,1
Watch your back,1,0,0,1,0,0
Women should leave,1,0,0,0,1,1
I really loathe traffic,0,0,0,0,0,0
You are a snowflkae,1,0,0,0,1,0
I will find you and end you,1,1,0,1,0,0
I will find you and end you,1,1,0,1,0,0
I cant stand traffic,0,0,0,0,0,0
That was crazy good,0,0,0,0,0,0
Why do I detest lag so much?,0,0,0,0,0,0
Typical behavior from a professional athlete,0,0,0,0,0,0
No one wants to work late,0,0,0,0,0,0
Do us a favor and disappear,1,0,0,0,1,0
You are a whore,1,0,1,0,1,0
Everyone would be better off if you weren't here,1,1,0,0,1,0
You are a trash,1,0,0,0,1,0
Drip check,0,0,0,0,0,0
I really hate winter,0,0,0,0,0,0
That is ufcking amazing,0,0,0,0,0,0
"I have nothing against them, but they are lazy",1,0,0,0,0,1
You are a wizard at everything,0,0,0,0,0,0
You are a boomeer,1,0,0,0,1,0
I am dating a Men person,0,0,0,0,0,0
Why do I hate mondays so much?,0,0,0,0,0,0
You are a garbage,1,0,0,0,1,0
These people are ruining our culture,1,0,0,0,0,1
Why do I hate winter so much?,0,0,0,0,0,0
You are a cuck,1,0,1,0,1,0
Your days are numbered,1,0,0,1,0,0
You are a incel,1,0,0,0,1,0
You b1+(h,1,0,1,0,1,0
That is bloody cool,0,0,1,0,0,0
Keep talking and see what happens to you,1,0,0,1,0,0
stfu,1,0,1,0,1,0
That is blooyd excellent,0,0,0,0,0,0
traffic is what I loathe the most,0,0,0,0,0,0
fuck,1,0,1,0,1,0
Somewhere a tree is working hard to replace the oxygen you waste,1,0,0,0,1,0
"Please try thinking, it's not illegal yet",1,0,0,0,1,0
You sh*t,1,0,1,0,1,0
Why do you even bother trying?,1,0,0,0,1,0
Jewish should leave,1,0,0,0,1,1
coffee is what I cant stand the most,0,0,0,0,0,0
"Of course he failed, what did you expect from someone like that",1,0,0,0,1,0
I want it so bad,0,0,0,0,0,0
Why do I hate sushi so much?,0,0,0,0,0,0
Why do I cant stand snow so much?,0,0,0,0,0,0
You better be careful when you leave your house,1,0,0,1,0,0
loser,1,0,0,0,1,0
You are a kaern,1,0,0,0,1,0
I really cant stand spicy food,0,0,0,0,0,0
I detest broccoli,0,0,0,0,0,0
I will hunt you down and kill you,1,1,0,1,0,0
Black exist,0,0,0,0,0,0
"Of course he failed, what did you expect from someone like that",1,0,0,0,1,0
You are a akren,1,0,0,0,1,0
asshole,1,0,1,0,1,0
You are a garbage,1,0,0,0,1,0
Do us a favor and double check the code,0,0,0,0,0,0
$h1+,1,0,1,0,1,0
That is really excellent,0,0,0,0,0,0
Your birth certificate is an apology letter from the condom factory,1,0,0,0,1,0
Gay should leave,1,0,0,0,1,1
Shut up cuck,1,0,1,0,1,0
You are super amazing,0,0,0,0,0,0
Muslim are inferior,1,0,0,0,1,1
sh*t,1,0,1,0,1,0
I loathe exams,0,0,0,0,0,0
It would be a shame if something happened to your family,1,0,0,1,0,0
You are super great,0,0,0,0,0,0
I don't like ads,0,0,0,0,0,0
Somewhere a tree is working hard to replace the oxygen you waste,1,0,0,0,1,0
sh*t,1,0,1,0,1,0
You are a boomer,1,0,0,0,1,0
You are bad,1,0,0,0,1,0
I hate Women people,1,0,0,0,1,1
I am dating a White person,0,0,0,0,0,0
That trick was sick,0,0,0,0,0,0
fv(|<,1,0,1,0,1,0
I want it so bad,0,0,0,0,0,0
Bro is a boomer,1,0,0,0,1,0
I really loathe spoilers,0,0,0,0,0,0
Why do I loathe slow internet so much?,0,0,0,0,0,0
You are a waste of space and time,1,0,0,0,1,0
You are a snowflake,1,0,0,0,1,0
That is damn great,0,0,1,0,0,0
You have no idea what is coming your way,1,0,0,1,0,0
You nigger,1,0,1,0,1,0
I really loathe broccoli,0,0,0,0,0,0
"Please try thinking, it's not illegal yet",1,0,0,0,1,0
You n*gger,1,0,1,0,1,0
That is fucking cool,0,0,1,0,0,0
fv(|<,1,0,1,0,1,0
Women are my friends,0,0,0,0,0,0
Typical behavior from those people,1,0,0,0,0,1
rain is what I cant stand the most,0,0,0,0,0,0
Men people live here,0,0,0,0,0,0
I really dislike waiting,0,0,0,0,0,0
You are a incel,1,0,0,0,1,0
They do not belong in civilized society,1,0,0,0,0,1
They should go back to where they came from,1,0,0,0,0,1
You c u n t,1,0,1,0,1,0
You b1+(h,1,0,1,0,1,0
"I'm not racist, but they really should stay in their country",1,0,0,0,0,1
"I'm not racist, but they really should stay in their country",1,0,0,0,0,1
Why do I loathe heat so much?,0,0,0,0,0,0
He is a beast at gaming,0,0,0,0,0,0
"Please try thinking, it's not illegal yet",1,0,0,0,1,0
You are sick,1,0,0,0,1,0
You are dead meat,1,1,0,1,0,0
You are dead meat,1,1,0,1,0,0
I really detest exams,0,0,0,0,0,0
I'd agree with you but then we'd both be wrong,1,0,0,0,1,0
wind is what I cant stand the most,0,0,0,0,0,0
faggot,1,0,1,0,1,0
Asian ruin everything,1,0,0,0,1,1
Why do I don't like wind so much?,0,0,0,0,0,0
You asshole,1,0,1,0,1,0
They do not belong in civilized society,1,0,0,0,0,1
You are sick,1,0,0,0,1,0
whore,1,0,1,0,1,0
I hate Women people,1,0,0,0,1,1
mondays is what I don't like the most,0,0,0,0,0,0
No one wants to work late,0,0,0,0,0,0
Shut up boomer,1,0,0,0,1,0
It is fascinating how you can speak without saying anything smart,1,0,0,0,1,0
Why do I cant stand mondays so much?,0,0,0,0,0,0
That trick was sick,0,0,0,0,0,0
I really don't like coffee,0,0,0,0,0,0
You asshole,1,0,1,0,1,0
You are a slut,1,0,1,0,1,0
nigger,1,0,1,0,1,0
You have no idea what is coming your way,1,0,0,1,0,0
We want people like them in our team,0,0,0,0,0,0
You are a cloown,1,0,0,0,1,0
I hate White people,1,0,0,0,1,1
"I'm not racist, but they really should stay in their country",1,0,0,0,0,1
Shut up garbage,1,0,0,0,1,0
Shut up trash,1,0,0,0,1,0
Die in a fire,1,1,0,1,0,0
I really cant stand running,0,0,0,0,0,0
I hate White people,1,0,0,0,1,1
You f a g g o t,1,0,1,0,1,0
Bro is a trash,1,0,0,0,1,0
Watch your back,1,0,0,1,0,0
You are fucking awesome,0,0,1,0,0,0
Bro is a garbage,1,0,0,0,1,0
This is lit,0,0,0,0,0,0
